"Subject","Start Date","Start Time","End Date","End Time","All day event","Reminder on/off","Reminder Date","Reminder Time","Meeting Organizer","Required Attendees","Optional Attendees","Meeting Resources","Billing Information","Categories","Description","Location","Mileage","Priority","Private","Sensitivity","Show time as"
"Lunch","9/11/2018","1:00:00 PM","9/11/2018","1:30:00 PM","False","False","8/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","10/11/2018","1:00:00 PM","10/11/2018","1:30:00 PM","False","False","9/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","11/11/2018","1:00:00 PM","11/11/2018","1:30:00 PM","False","False","10/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","12/11/2018","1:00:00 PM","12/11/2018","1:30:00 PM","False","False","11/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","13/11/2018","1:00:00 PM","13/11/2018","1:30:00 PM","False","False","12/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","14/11/2018","1:00:00 PM","14/11/2018","1:30:00 PM","False","False","13/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","15/11/2018","1:00:00 PM","15/11/2018","1:30:00 PM","False","False","14/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","16/11/2018","1:00:00 PM","16/11/2018","1:30:00 PM","False","False","15/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","17/11/2018","1:00:00 PM","17/11/2018","1:30:00 PM","False","False","16/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","18/11/2018","1:00:00 PM","18/11/2018","1:30:00 PM","False","False","17/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","19/11/2018","1:00:00 PM","19/11/2018","1:30:00 PM","False","False","18/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","20/11/2018","1:00:00 PM","20/11/2018","1:30:00 PM","False","False","19/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","21/11/2018","1:00:00 PM","21/11/2018","1:30:00 PM","False","False","20/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","22/11/2018","1:00:00 PM","22/11/2018","1:30:00 PM","False","False","21/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","23/11/2018","1:00:00 PM","23/11/2018","1:30:00 PM","False","False","22/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","24/11/2018","1:00:00 PM","24/11/2018","1:30:00 PM","False","False","23/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","25/11/2018","1:00:00 PM","25/11/2018","1:30:00 PM","False","False","24/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","26/11/2018","1:00:00 PM","26/11/2018","1:30:00 PM","False","False","25/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","27/11/2018","1:00:00 PM","27/11/2018","1:30:00 PM","False","False","26/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","28/11/2018","1:00:00 PM","28/11/2018","1:30:00 PM","False","False","27/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","29/11/2018","1:00:00 PM","29/11/2018","1:30:00 PM","False","False","28/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","30/11/2018","1:00:00 PM","30/11/2018","1:30:00 PM","False","False","29/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","1/12/2018","1:00:00 PM","1/12/2018","1:30:00 PM","False","False","30/11/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","2/12/2018","1:00:00 PM","2/12/2018","1:30:00 PM","False","False","1/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","3/12/2018","1:00:00 PM","3/12/2018","1:30:00 PM","False","False","2/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","4/12/2018","1:00:00 PM","4/12/2018","1:30:00 PM","False","False","3/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","5/12/2018","1:00:00 PM","5/12/2018","1:30:00 PM","False","False","4/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","6/12/2018","1:00:00 PM","6/12/2018","1:30:00 PM","False","False","5/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","7/12/2018","1:00:00 PM","7/12/2018","1:30:00 PM","False","False","6/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","8/12/2018","1:00:00 PM","8/12/2018","1:30:00 PM","False","False","7/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","9/12/2018","1:00:00 PM","9/12/2018","1:30:00 PM","False","False","8/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","10/12/2018","1:00:00 PM","10/12/2018","1:30:00 PM","False","False","9/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","11/12/2018","1:00:00 PM","11/12/2018","1:30:00 PM","False","False","10/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","12/12/2018","1:00:00 PM","12/12/2018","1:30:00 PM","False","False","11/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","13/12/2018","1:00:00 PM","13/12/2018","1:30:00 PM","False","False","12/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","14/12/2018","1:00:00 PM","14/12/2018","1:30:00 PM","False","False","13/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","15/12/2018","1:00:00 PM","15/12/2018","1:30:00 PM","False","False","14/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","16/12/2018","1:00:00 PM","16/12/2018","1:30:00 PM","False","False","15/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","17/12/2018","1:00:00 PM","17/12/2018","1:30:00 PM","False","False","16/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","18/12/2018","1:00:00 PM","18/12/2018","1:30:00 PM","False","False","17/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","19/12/2018","1:00:00 PM","19/12/2018","1:30:00 PM","False","False","18/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","20/12/2018","1:00:00 PM","20/12/2018","1:30:00 PM","False","False","19/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","21/12/2018","1:00:00 PM","21/12/2018","1:30:00 PM","False","False","20/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","22/12/2018","1:00:00 PM","22/12/2018","1:30:00 PM","False","False","21/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","23/12/2018","1:00:00 PM","23/12/2018","1:30:00 PM","False","False","22/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","24/12/2018","1:00:00 PM","24/12/2018","1:30:00 PM","False","False","23/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","25/12/2018","1:00:00 PM","25/12/2018","1:30:00 PM","False","False","24/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","26/12/2018","1:00:00 PM","26/12/2018","1:30:00 PM","False","False","25/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","27/12/2018","1:00:00 PM","27/12/2018","1:30:00 PM","False","False","26/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","28/12/2018","1:00:00 PM","28/12/2018","1:30:00 PM","False","False","27/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","29/12/2018","1:00:00 PM","29/12/2018","1:30:00 PM","False","False","28/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","30/12/2018","1:00:00 PM","30/12/2018","1:30:00 PM","False","False","29/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","31/12/2018","1:00:00 PM","31/12/2018","1:30:00 PM","False","False","30/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","1/1/2019","1:00:00 PM","1/1/2019","1:30:00 PM","False","False","31/12/2018","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","2/1/2019","1:00:00 PM","2/1/2019","1:30:00 PM","False","False","1/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","3/1/2019","1:00:00 PM","3/1/2019","1:30:00 PM","False","False","2/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","4/1/2019","1:00:00 PM","4/1/2019","1:30:00 PM","False","False","3/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","5/1/2019","1:00:00 PM","5/1/2019","1:30:00 PM","False","False","4/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","6/1/2019","1:00:00 PM","6/1/2019","1:30:00 PM","False","False","5/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","7/1/2019","1:00:00 PM","7/1/2019","1:30:00 PM","False","False","6/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","8/1/2019","1:00:00 PM","8/1/2019","1:30:00 PM","False","False","7/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","9/1/2019","1:00:00 PM","9/1/2019","1:30:00 PM","False","False","8/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","10/1/2019","1:00:00 PM","10/1/2019","1:30:00 PM","False","False","9/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","11/1/2019","1:00:00 PM","11/1/2019","1:30:00 PM","False","False","10/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","12/1/2019","1:00:00 PM","12/1/2019","1:30:00 PM","False","False","11/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","13/1/2019","1:00:00 PM","13/1/2019","1:30:00 PM","False","False","12/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","14/1/2019","1:00:00 PM","14/1/2019","1:30:00 PM","False","False","13/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","15/1/2019","1:00:00 PM","15/1/2019","1:30:00 PM","False","False","14/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","16/1/2019","1:00:00 PM","16/1/2019","1:30:00 PM","False","False","15/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","17/1/2019","1:00:00 PM","17/1/2019","1:30:00 PM","False","False","16/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","18/1/2019","1:00:00 PM","18/1/2019","1:30:00 PM","False","False","17/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","19/1/2019","1:00:00 PM","19/1/2019","1:30:00 PM","False","False","18/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","20/1/2019","1:00:00 PM","20/1/2019","1:30:00 PM","False","False","19/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","21/1/2019","1:00:00 PM","21/1/2019","1:30:00 PM","False","False","20/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","22/1/2019","1:00:00 PM","22/1/2019","1:30:00 PM","False","False","21/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","23/1/2019","1:00:00 PM","23/1/2019","1:30:00 PM","False","False","22/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","24/1/2019","1:00:00 PM","24/1/2019","1:30:00 PM","False","False","23/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","25/1/2019","1:00:00 PM","25/1/2019","1:30:00 PM","False","False","24/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","26/1/2019","1:00:00 PM","26/1/2019","1:30:00 PM","False","False","25/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","27/1/2019","1:00:00 PM","27/1/2019","1:30:00 PM","False","False","26/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","28/1/2019","1:00:00 PM","28/1/2019","1:30:00 PM","False","False","27/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","29/1/2019","1:00:00 PM","29/1/2019","1:30:00 PM","False","False","28/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","30/1/2019","1:00:00 PM","30/1/2019","1:30:00 PM","False","False","29/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","31/1/2019","1:00:00 PM","31/1/2019","1:30:00 PM","False","False","30/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","1/2/2019","1:00:00 PM","1/2/2019","1:30:00 PM","False","False","31/1/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","2/2/2019","1:00:00 PM","2/2/2019","1:30:00 PM","False","False","1/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","3/2/2019","1:00:00 PM","3/2/2019","1:30:00 PM","False","False","2/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","4/2/2019","1:00:00 PM","4/2/2019","1:30:00 PM","False","False","3/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","5/2/2019","1:00:00 PM","5/2/2019","1:30:00 PM","False","False","4/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","6/2/2019","1:00:00 PM","6/2/2019","1:30:00 PM","False","False","5/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","7/2/2019","1:00:00 PM","7/2/2019","1:30:00 PM","False","False","6/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","8/2/2019","1:00:00 PM","8/2/2019","1:30:00 PM","False","False","7/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","9/2/2019","1:00:00 PM","9/2/2019","1:30:00 PM","False","False","8/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","10/2/2019","1:00:00 PM","10/2/2019","1:30:00 PM","False","False","9/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","11/2/2019","1:00:00 PM","11/2/2019","1:30:00 PM","False","False","10/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","12/2/2019","1:00:00 PM","12/2/2019","1:30:00 PM","False","False","11/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","13/2/2019","1:00:00 PM","13/2/2019","1:30:00 PM","False","False","12/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","14/2/2019","1:00:00 PM","14/2/2019","1:30:00 PM","False","False","13/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","15/2/2019","1:00:00 PM","15/2/2019","1:30:00 PM","False","False","14/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","16/2/2019","1:00:00 PM","16/2/2019","1:30:00 PM","False","False","15/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","17/2/2019","1:00:00 PM","17/2/2019","1:30:00 PM","False","False","16/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","18/2/2019","1:00:00 PM","18/2/2019","1:30:00 PM","False","False","17/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","19/2/2019","1:00:00 PM","19/2/2019","1:30:00 PM","False","False","18/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","20/2/2019","1:00:00 PM","20/2/2019","1:30:00 PM","False","False","19/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","21/2/2019","1:00:00 PM","21/2/2019","1:30:00 PM","False","False","20/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","22/2/2019","1:00:00 PM","22/2/2019","1:30:00 PM","False","False","21/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","23/2/2019","1:00:00 PM","23/2/2019","1:30:00 PM","False","False","22/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","24/2/2019","1:00:00 PM","24/2/2019","1:30:00 PM","False","False","23/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","25/2/2019","1:00:00 PM","25/2/2019","1:30:00 PM","False","False","24/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","26/2/2019","1:00:00 PM","26/2/2019","1:30:00 PM","False","False","25/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","27/2/2019","1:00:00 PM","27/2/2019","1:30:00 PM","False","False","26/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Lunch","28/2/2019","1:00:00 PM","28/2/2019","1:30:00 PM","False","False","27/2/2019","7:00:00 PM",,,,,,,"

","",,"Normal","False","Normal","1"
"Snack1","1/6/2018","10:00:00 AM","1/6/2018","10:30:00 AM","False","False","31/5/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","2/6/2018","10:00:00 AM","2/6/2018","10:30:00 AM","False","False","1/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","3/6/2018","10:00:00 AM","3/6/2018","10:30:00 AM","False","False","2/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","4/6/2018","10:00:00 AM","4/6/2018","10:30:00 AM","False","False","3/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","5/6/2018","10:00:00 AM","5/6/2018","10:30:00 AM","False","False","4/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","6/6/2018","10:00:00 AM","6/6/2018","10:30:00 AM","False","False","5/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","7/6/2018","10:00:00 AM","7/6/2018","10:30:00 AM","False","False","6/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","8/6/2018","10:00:00 AM","8/6/2018","10:30:00 AM","False","False","7/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","9/6/2018","10:00:00 AM","9/6/2018","10:30:00 AM","False","False","8/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","10/6/2018","10:00:00 AM","10/6/2018","10:30:00 AM","False","False","9/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","11/6/2018","10:00:00 AM","11/6/2018","10:30:00 AM","False","False","10/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","12/6/2018","10:00:00 AM","12/6/2018","10:30:00 AM","False","False","11/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","13/6/2018","10:00:00 AM","13/6/2018","10:30:00 AM","False","False","12/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","14/6/2018","10:00:00 AM","14/6/2018","10:30:00 AM","False","False","13/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","15/6/2018","10:00:00 AM","15/6/2018","10:30:00 AM","False","False","14/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","16/6/2018","10:00:00 AM","16/6/2018","10:30:00 AM","False","False","15/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","17/6/2018","10:00:00 AM","17/6/2018","10:30:00 AM","False","False","16/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","18/6/2018","10:00:00 AM","18/6/2018","10:30:00 AM","False","False","17/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","19/6/2018","10:00:00 AM","19/6/2018","10:30:00 AM","False","False","18/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","20/6/2018","10:00:00 AM","20/6/2018","10:30:00 AM","False","False","19/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","21/6/2018","10:00:00 AM","21/6/2018","10:30:00 AM","False","False","20/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","22/6/2018","10:00:00 AM","22/6/2018","10:30:00 AM","False","False","21/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","23/6/2018","10:00:00 AM","23/6/2018","10:30:00 AM","False","False","22/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","24/6/2018","10:00:00 AM","24/6/2018","10:30:00 AM","False","False","23/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","25/6/2018","10:00:00 AM","25/6/2018","10:30:00 AM","False","False","24/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","26/6/2018","10:00:00 AM","26/6/2018","10:30:00 AM","False","False","25/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","27/6/2018","10:00:00 AM","27/6/2018","10:30:00 AM","False","False","26/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","28/6/2018","10:00:00 AM","28/6/2018","10:30:00 AM","False","False","27/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","29/6/2018","10:00:00 AM","29/6/2018","10:30:00 AM","False","False","28/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","30/6/2018","10:00:00 AM","30/6/2018","10:30:00 AM","False","False","29/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","1/7/2018","10:00:00 AM","1/7/2018","10:30:00 AM","False","False","30/6/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","2/7/2018","10:00:00 AM","2/7/2018","10:30:00 AM","False","False","1/7/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
"Snack1","3/7/2018","10:00:00 AM","3/7/2018","10:30:00 AM","False","False","2/7/2018","4:00:00 PM",,,,,,,"
","",,"Normal","False","Normal","1"
